,date,incident_info,mean_temperature,min_temperature,max_temperature,total_precipitation,snow_on_ground
2015,2024-04-27,18,8.5,0.6,16.4,0.0,0.0
2016,2024-04-28,9,9.5,2.8,16.3,0.0,0.0
2017,2024-04-29,6,5.7,0.7,10.7,5.9,0.0
2018,2024-04-30,15,2.4,-0.1,4.9,9.0,1.0
2019,2024-05-01,19,1.3,0.1,2.6,4.3,0.0
2020,2024-05-02,17,3.6,-0.2,7.5,2.3,0.0
2021,2024-05-03,18,5.0,-2.1,12.1,0.0,0.0
2022,2024-05-04,13,6.0,-2.3,14.3,0.0,0.0
2023,2024-05-05,11,7.6,1.4,13.8,0.2,0.0
2024,2024-05-06,21,9.3,1.5,17.2,0.6,0.0
2025,2024-05-07,14,5.3,4.0,6.5,0.8,0.0
2026,2024-05-08,10,8.3,4.6,11.9,0.0,0.0
2027,2024-05-09,19,10.7,-0.3,21.6,0.0,0.0
2028,2024-05-10,36,15.3,4.3,26.3,0.0,0.0
2029,2024-05-11,15,15.4,8.3,22.5,0.0,0.0
2030,2024-05-12,18,16.3,8.4,24.1,0.0,0.0
2031,2024-05-13,19,12.7,8.6,16.7,0.5,0.0
2032,2024-05-14,20,12.6,7.2,17.9,3.3,0.0
2033,2024-05-15,19,13.0,4.5,21.5,0.0,0.0
2034,2024-05-16,12,11.2,5.8,16.6,1.3,0.0
2035,2024-05-17,19,6.4,2.1,10.6,4.9,0.0
2036,2024-05-18,17,8.0,3.4,12.6,0.0,0.0
2037,2024-05-19,11,6.9,1.3,12.6,2.7,0.0
2038,2024-05-20,12,6.4,3.2,9.6,2.1,0.0
2039,2024-05-21,21,9.3,3.6,15.0,2.2,0.0
2040,2024-05-22,27,8.0,5.4,10.5,2.1,0.0
2041,2024-05-23,19,8.1,4.6,11.6,3.4,0.0
2042,2024-05-24,24,7.7,1.9,13.5,2.6,0.0
2043,2024-05-25,20,9.0,2.2,15.9,2.9,0.0
2044,2024-05-26,11,10.7,5.2,16.3,1.0,0.0
2045,2024-05-27,23,11.4,2.0,20.8,0.0,0.0
2046,2024-05-28,19,16.2,9.8,22.7,0.0,0.0
2047,2024-05-29,21,11.9,6.3,17.4,0.4,0.0
2048,2024-05-30,19,9.1,3.9,14.3,0.7,0.0
2049,2024-05-31,21,9.9,4.2,15.5,0.0,0.0
2050,2024-06-01,20,9.9,1.5,18.3,0.0,0.0
2051,2024-06-02,16,12.1,4.3,19.9,0.0,0.0
2052,2024-06-03,23,14.5,8.5,20.4,0.5,0.0
2053,2024-06-04,20,12.3,5.8,18.8,0.0,0.0
2054,2024-06-05,23,11.8,4.6,19.0,0.0,0.0
2055,2024-06-06,9,11.5,1.3,21.6,0.0,0.0
2056,2024-06-07,23,13.3,7.1,19.6,0.0,0.0
2057,2024-06-08,17,9.7,5.7,13.7,0.0,0.0
2058,2024-06-09,13,11.3,4.3,18.3,0.0,0.0
2059,2024-06-10,18,16.4,10.2,22.6,0.6,0.0
2060,2024-06-11,24,17.2,8.0,26.4,0.0,0.0
2061,2024-06-12,18,12.5,4.4,20.5,0.0,0.0
2062,2024-06-13,10,12.7,3.2,22.2,0.0,0.0
2063,2024-06-14,29,18.3,10.5,26.0,0.0,0.0
2064,2024-06-15,22,10.0,5.1,14.8,19.5,0.0
2065,2024-06-16,16,9.1,5.5,12.7,0.3,0.0
2066,2024-06-17,10,7.4,2.0,12.7,3.0,0.0
2067,2024-06-18,12,7.7,3.7,11.8,0.0,0.0
2068,2024-06-19,14,8.2,1.3,15.0,0.0,0.0
2069,2024-06-20,24,12.2,4.7,19.8,0.0,0.0
2070,2024-06-21,24,13.7,6.1,21.3,0.0,0.0
2071,2024-06-22,18,15.8,5.8,25.9,0.0,0.0
2072,2024-06-23,16,18.7,9.8,27.6,0.0,0.0
2073,2024-06-24,23,14.6,6.3,22.9,0.0,0.0
2074,2024-06-25,21,15.2,9.3,21.1,0.0,0.0
2075,2024-06-26,26,16.5,10.7,22.4,2.1,0.0
2076,2024-06-27,20,12.3,10.0,14.6,18.3,0.0
2077,2024-06-28,24,13.6,8.4,18.8,15.0,0.0
2078,2024-06-29,19,14.4,6.6,22.2,0.0,0.0
2079,2024-06-30,12,15.5,11.7,19.3,8.5,0.0
2080,2024-07-01,13,16.5,11.9,21.2,1.0,0.0
2081,2024-07-02,24,14.8,9.3,20.2,17.5,0.0
2082,2024-07-03,12,13.2,10.0,16.4,4.5,0.0
2083,2024-07-04,20,16.0,11.1,20.9,17.4,0.0
2084,2024-07-05,23,15.5,8.3,22.6,0.4,0.0
2085,2024-07-06,18,18.2,13.2,23.1,0.0,0.0
2086,2024-07-07,21,18.6,10.9,26.3,0.0,0.0
2087,2024-07-08,21,21.0,12.2,29.8,0.0,0.0
2088,2024-07-09,29,21.4,14.5,28.4,0.0,0.0
2089,2024-07-10,28,25.0,16.2,33.8,0.0,0.0
2090,2024-07-11,27,21.8,14.9,28.8,0.0,0.0
2091,2024-07-12,20,19.4,15.2,23.6,0.0,0.0
2092,2024-07-13,16,19.3,11.5,27.1,0.0,0.0
2093,2024-07-14,26,17.0,12.2,21.7,0.0,0.0
2094,2024-07-15,23,20.3,12.5,28.0,0.0,0.0
2095,2024-07-16,33,21.7,15.5,27.8,0.0,0.0
2096,2024-07-17,23,23.4,16.0,30.7,0.0,0.0
2097,2024-07-18,26,23.4,15.3,31.6,0.0,0.0
2098,2024-07-19,17,22.8,13.9,31.7,0.0,0.0
2099,2024-07-20,16,22.3,14.7,29.9,0.0,0.0
2100,2024-07-21,14,23.1,14.0,32.2,0.0,0.0
2101,2024-07-22,21,24.0,16.3,31.7,0.0,0.0
2102,2024-07-23,19,24.9,15.7,34.1,0.0,0.0
2103,2024-07-24,12,25.5,18.9,32.1,0.0,0.0
2104,2024-07-25,21,17.1,13.5,20.7,0.0,0.0
2105,2024-07-26,14,17.6,12.7,22.5,0.0,0.0
2106,2024-07-27,21,15.3,8.3,22.3,0.4,0.0
2107,2024-07-28,14,18.2,10.5,25.9,0.0,0.0
2108,2024-07-29,24,19.1,10.3,27.9,0.0,0.0
2109,2024-07-30,16,19.5,12.7,26.2,0.0,0.0
2110,2024-07-31,20,22.0,14.0,30.0,0.0,0.0
2111,2024-08-01,27,20.8,10.7,30.9,0.0,0.0
2112,2024-08-02,26,20.0,11.9,28.0,0.0,0.0
2113,2024-08-03,13,20.4,13.0,27.8,0.0,0.0
2114,2024-08-04,17,18.0,10.9,25.1,0.0,0.0
2115,2024-08-05,19,17.8,11.4,24.3,56.0,0.0
2116,2024-08-06,21,14.4,12.3,16.5,6.8,0.0
2117,2024-08-07,16,14.2,10.4,18.0,0.4,0.0
2118,2024-08-08,9,13.7,6.6,20.7,0.0,0.0
2119,2024-08-09,16,15.8,9.0,22.6,0.0,0.0
2120,2024-08-10,13,16.3,9.1,23.5,0.0,0.0
2121,2024-08-11,10,17.0,8.8,25.2,0.0,0.0
2122,2024-08-12,15,17.7,10.0,25.4,0.0,0.0
2123,2024-08-13,16,17.3,9.5,25.0,0.0,0.0
2124,2024-08-14,25,17.7,11.4,24.0,0.0,0.0
2125,2024-08-15,11,17.5,10.4,24.7,0.0,0.0
2126,2024-08-16,15,15.3,12.8,17.9,0.5,0.0
2127,2024-08-17,26,16.7,11.3,22.1,0.0,0.0
2128,2024-08-18,10,17.8,9.7,25.9,0.0,0.0
2129,2024-08-19,12,20.8,11.1,30.4,0.0,0.0
2130,2024-08-20,24,19.4,12.8,26.1,0.0,0.0
2131,2024-08-21,18,13.7,9.5,17.9,0.3,0.0
2132,2024-08-22,24,15.6,10.2,21.1,0.0,0.0
2133,2024-08-23,39,17.2,8.9,25.6,1.7,0.0
2134,2024-08-24,26,16.3,11.2,21.4,0.0,0.0
2135,2024-08-25,13,15.4,8.1,22.8,0.0,0.0
2136,2024-08-26,16,16.0,7.4,24.6,0.0,0.0
2137,2024-08-27,17,16.3,8.5,24.2,0.0,0.0
2138,2024-08-28,20,9.6,7.0,12.2,15.2,0.0
2139,2024-08-29,20,14.5,6.2,22.9,0.0,0.0
2140,2024-08-30,21,16.6,8.3,24.9,0.0,0.0
2141,2024-08-31,18,15.5,6.5,24.4,0.0,0.0
2142,2024-09-01,16,19.2,8.4,30.0,0.0,0.0
2143,2024-09-02,15,20.8,10.9,30.7,0.0,0.0
2144,2024-09-03,22,19.7,14.3,25.0,0.0,0.0
2145,2024-09-04,17,14.6,10.3,18.8,0.0,0.0
2146,2024-09-05,29,17.2,7.7,26.7,0.0,0.0
2147,2024-09-06,22,19.7,7.8,31.6,0.0,0.0
2148,2024-09-07,18,19.6,8.6,30.5,0.0,0.0
2149,2024-09-08,11,19.2,8.4,30.0,0.0,0.0
2150,2024-09-09,21,20.1,12.5,27.7,0.0,0.0
2151,2024-09-10,22,11.9,7.5,16.4,11.4,0.0
2152,2024-09-11,26,11.0,8.4,13.7,1.1,0.0
2153,2024-09-12,29,10.0,9.1,10.8,39.7,0.0
2154,2024-09-13,31,14.1,9.2,19.0,0.0,0.0
2155,2024-09-14,23,11.1,6.5,15.6,0.0,0.0
2156,2024-09-15,7,10.3,2.7,17.9,0.0,0.0
2157,2024-09-16,25,13.4,4.6,22.2,0.0,0.0
2158,2024-09-17,22,12.8,5.6,19.9,0.0,0.0
2159,2024-09-18,14,12.8,5.3,20.2,0.0,0.0
2160,2024-09-19,23,12.2,5.5,18.9,0.0,0.0
2161,2024-09-20,21,7.3,4.0,10.6,10.3,0.0
2162,2024-09-21,9,7.7,-0.8,16.2,0.0,0.0
2163,2024-09-22,14,14.1,6.3,21.9,0.3,0.0
2164,2024-09-23,26,13.4,4.0,22.7,0.0,0.0
2165,2024-09-24,25,19.8,14.3,25.3,0.0,0.0
2166,2024-09-25,26,21.0,13.1,28.9,0.0,0.0
2168,2024-09-27,26,12.8,5.4,20.2,0.0,0.0
2169,2024-09-28,20,9.6,2.0,17.3,0.0,0.0
2170,2024-09-29,20,8.6,4.5,12.7,0.9,0.0
2171,2024-09-30,13,7.0,0.9,13.0,0.0,0.0
2172,2024-10-01,14,11.5,4.1,19.0,0.0,0.0
2173,2024-10-02,26,6.4,1.8,11.1,0.0,0.0
2174,2024-10-03,21,6.9,1.1,12.6,0.0,0.0
2175,2024-10-04,20,10.1,-0.6,20.9,0.0,0.0
2176,2024-10-05,36,7.6,1.1,14.2,0.0,0.0
2177,2024-10-06,8,12.1,5.8,18.3,0.0,0.0
2178,2024-10-07,29,13.8,4.3,23.2,0.0,0.0
2179,2024-10-08,21,12.8,3.6,22.1,0.0,0.0
2180,2024-10-09,25,6.9,0.7,13.1,0.0,0.0
2181,2024-10-10,42,6.3,-0.4,12.9,0.0,0.0
2182,2024-10-11,17,5.6,-1.6,12.7,0.0,0.0
2183,2024-10-12,13,4.4,-4.4,13.1,0.0,0.0
2184,2024-10-13,9,10.2,-0.4,20.8,0.0,0.0
2185,2024-10-14,11,14.2,4.7,23.7,0.0,0.0
2186,2024-10-15,33,11.4,7.2,15.5,0.0,0.0
2187,2024-10-16,23,10.3,2.7,17.9,0.0,0.0
2188,2024-10-17,27,3.4,-3.5,10.2,0.0,0.0
2189,2024-10-18,20,2.4,-4.4,9.1,0.0,0.0
2190,2024-10-19,12,11.9,4.9,19.0,0.0,0.0
2191,2024-10-20,9,9.9,1.3,18.6,0.0,0.0
2192,2024-10-21,36,1.3,-4.4,7.0,2.4,0.0
2193,2024-10-22,39,0.0,-6.0,5.9,0.0,1.0
2194,2024-10-23,33,5.4,1.0,9.8,0.0,0.0
2195,2024-10-24,31,3.1,-3.5,9.7,0.0,0.0
2196,2024-10-25,25,0.8,-6.2,7.8,0.0,0.0
2197,2024-10-26,14,9.5,1.3,17.7,0.0,0.0
2198,2024-10-27,18,10.6,3.2,18.1,0.0,0.0
2199,2024-10-28,26,2.6,-2.9,8.0,0.0,0.0
2201,2024-10-30,27,0.9,-7.8,9.7,0.0,0.0
2202,2024-10-31,37,-1.5,-7.1,4.1,0.0,0.0
2203,2024-11-01,30,-0.3,-5.1,4.4,0.0,0.0
2204,2024-11-02,27,-0.3,-5.6,5.1,0.0,0.0
2205,2024-11-03,13,-0.2,-9.0,8.6,0.0,0.0
2206,2024-11-04,19,0.5,-5.7,6.8,0.0,0.0
2207,2024-11-05,29,-2.2,-5.8,1.4,2.1,0.0
2208,2024-11-06,35,3.1,-6.5,12.7,0.0,0.0
2209,2024-11-07,31,12.2,7.1,17.2,0.0,0.0
2210,2024-11-08,26,11.3,4.5,18.2,0.0,0.0
2211,2024-11-09,15,5.9,-0.6,12.5,0.0,0.0
2212,2024-11-10,10,1.3,-2.1,4.8,0.0,0.0
2213,2024-11-11,11,5.3,-2.9,13.5,0.0,0.0
2214,2024-11-12,26,4.5,-1.3,10.3,0.0,0.0
2215,2024-11-13,29,1.7,-5.6,8.9,0.0,0.0
2216,2024-11-14,22,1.8,-4.5,8.2,0.0,0.0
2217,2024-11-15,30,-3.0,-6.8,0.9,0.0,0.0
2218,2024-11-16,19,-0.1,-6.8,6.7,0.0,0.0
2219,2024-11-17,8,4.3,-2.2,10.7,0.0,0.0
2220,2024-11-18,72,-3.0,-5.2,-0.8,9.7,1.0
2221,2024-11-19,20,-6.2,-9.3,-3.1,0.1,7.0
2222,2024-11-20,23,-10.5,-11.8,-9.2,0.5,6.0
2223,2024-11-21,33,-10.9,-11.9,-9.9,4.0,9.0
2224,2024-11-22,39,-12.5,-14.8,-10.2,2.8,10.0
2225,2024-11-23,20,-12.3,-13.0,-11.5,9.7,19.0
2226,2024-11-24,15,-16.6,-21.3,-12.0,0.0,26.0
2227,2024-11-25,34,-16.1,-18.8,-13.4,0.0,24.0
2228,2024-11-26,48,-11.4,-20.1,-2.6,0.0,23.0
2229,2024-11-27,31,-12.4,-17.8,-7.0,0.0,22.0
2230,2024-11-28,48,-17.8,-21.6,-14.1,0.0,22.0
2231,2024-11-29,49,-16.2,-17.7,-14.7,0.0,21.0
2232,2024-11-30,14,-17.1,-18.9,-15.4,0.1,23.0
2233,2024-12-01,15,-18.4,-21.7,-15.1,0.0,22.0
2234,2024-12-02,19,-5.0,-18.4,8.3,0.0,22.0
2235,2024-12-03,17,3.3,-1.8,8.4,0.0,21.0
2236,2024-12-04,22,-1.9,-5.7,1.9,0.0,19.0
2237,2024-12-05,25,0.8,-7.1,8.7,0.0,19.0
2238,2024-12-06,21,7.0,3.6,10.4,0.0,19.0
2239,2024-12-07,17,6.3,2.3,10.4,0.0,13.0
2240,2024-12-08,9,2.6,-1.3,6.4,0.2,7.0
2241,2024-12-09,12,-2.0,-6.1,2.0,0.0,6.0
2242,2024-12-10,22,-2.2,-5.2,0.9,0.0,6.0
2243,2024-12-11,21,-1.9,-6.4,2.5,0.0,6.0
2244,2024-12-12,31,-6.1,-9.3,-2.8,0.0,6.0
2245,2024-12-13,28,0.5,-6.3,7.3,0.0,6.0
2246,2024-12-14,12,2.0,-3.2,7.3,0.0,6.0
2247,2024-12-15,12,-2.9,-9.6,3.8,0.0,6.0
2248,2024-12-16,24,-9.2,-10.9,-7.5,0.0,7.0
2249,2024-12-17,17,-13.3,-16.5,-10.1,0.2,7.0
2250,2024-12-18,29,-16.1,-17.3,-14.9,0.0,8.0
2251,2024-12-19,33,-12.0,-17.2,-6.8,0.0,7.0
2252,2024-12-20,25,-1.9,-12.4,8.7,0.0,7.0
2253,2024-12-21,19,0.7,-4.8,6.2,0.0,7.0
2254,2024-12-22,10,1.6,-4.0,7.2,0.0,7.0
2255,2024-12-23,18,2.4,-4.5,9.3,0.0,6.0
2256,2024-12-24,19,3.2,-2.9,9.2,0.0,4.0
2257,2024-12-25,8,1.8,-2.6,6.2,0.0,2.0
2258,2024-12-26,9,-0.5,-5.9,4.9,0.0,3.0
2259,2024-12-27,10,-0.3,-6.5,6.0,0.0,3.0
2261,2024-12-29,10,-5.1,-11.2,0.9,0.1,3.0
2262,2024-12-30,16,-5.2,-7.3,-3.1,0.5,2.0
2263,2024-12-31,34,-9.3,-11.5,-7.1,2.2,3.0
2264,2025-01-01,39,-13.3,-16.2,-10.4,1.0,7.0
2265,2025-01-02,34,-17.8,-20.6,-14.9,0.1,6.0
2266,2025-01-03,26,-16.3,-18.2,-14.4,0.0,7.0
2267,2025-01-04,9,-15.8,-18.3,-13.3,0.0,7.0
2268,2025-01-05,15,-15.6,-19.8,-11.4,0.0,6.0
2269,2025-01-06,16,-6.6,-14.7,1.5,0.0,7.0
2270,2025-01-07,23,-1.0,-10.5,8.5,0.0,6.0
2271,2025-01-08,25,2.7,-2.8,8.3,0.0,3.0
2272,2025-01-09,38,-2.9,-8.8,2.9,0.0,1.0
2273,2025-01-10,21,3.8,-2.1,9.6,0.2,0.0
2274,2025-01-11,9,1.4,-0.5,3.2,0.0,0.0
2275,2025-01-12,7,-2.2,-6.6,2.3,0.0,0.0
2276,2025-01-13,22,0.4,-6.6,7.4,0.0,0.0
2277,2025-01-14,11,2.3,-5.7,10.4,0.0,0.0
2278,2025-01-15,31,4.0,-0.7,8.6,0.0,0.0
2279,2025-01-16,26,2.7,-5.0,10.5,0.3,0.0
2280,2025-01-17,35,-8.4,-11.9,-5.0,0.3,0.0
2281,2025-01-18,24,-15.2,-19.9,-10.5,0.0,0.0
2282,2025-01-19,4,-16.3,-20.4,-12.3,0.0,0.0
2283,2025-01-21,17,-0.3,-3.2,2.5,0.0,0.0
2285,2025-01-23,18,-1.5,-9.6,6.5,0.0,0.0
2286,2025-01-24,17,-3.1,-6.3,0.0,0.0,0.0
2287,2025-01-25,13,-4.0,-9.5,1.6,0.0,0.0
2288,2025-01-26,9,0.0,-7.8,7.9,0.0,0.0
2289,2025-01-27,14,2.4,-5.0,9.9,0.0,0.0
2290,2025-01-28,10,2.7,-4.6,10.1,0.0,0.0
2291,2025-01-29,16,3.7,-4.9,12.3,0.0,0.0
2292,2025-01-30,27,0.1,-6.0,6.1,0.0,0.0
2293,2025-01-31,31,-7.5,-9.3,-5.8,0.1,0.0
2294,2025-02-01,38,-15.7,-22.2,-9.2,0.6,0.0
2295,2025-02-02,20,-24.3,-26.8,-21.8,0.3,5.0
2296,2025-02-03,52,-25.8,-28.2,-23.4,0.1,4.0
2297,2025-02-04,85,-24.8,-25.9,-23.6,1.1,5.0
2298,2025-02-05,62,-23.5,-25.7,-21.3,1.6,8.0
2299,2025-02-06,36,-17.8,-26.3,-9.4,0.0,11.0
2300,2025-02-07,27,-18.3,-24.0,-12.7,0.0,8.0
2301,2025-02-08,16,-13.1,-17.3,-8.8,0.0,8.0
2302,2025-02-09,9,-16.4,-21.7,-11.0,0.0,8.0
2303,2025-02-10,33,-20.2,-28.5,-12.0,0.0,7.0
2304,2025-02-11,27,-16.8,-21.3,-12.4,0.0,8.0
2305,2025-02-12,28,-12.8,-18.9,-6.6,0.0,9.0
2306,2025-02-13,18,-14.2,-17.5,-10.8,0.0,9.0
2307,2025-02-14,70,-19.6,-21.7,-17.5,0.6,9.0
2308,2025-02-15,15,-21.9,-28.3,-15.4,0.0,10.0
2309,2025-02-16,16,-22.0,-26.0,-17.9,0.0,10.0
2310,2025-02-17,11,-23.7,-28.1,-19.2,0.0,9.0
2311,2025-02-18,43,-23.9,-27.8,-20.1,0.3,10.0
2312,2025-02-19,41,-22.5,-27.8,-17.2,0.0,9.0
2313,2025-02-20,14,-5.0,-17.2,7.2,0.0,9.0
2314,2025-02-21,15,3.8,-0.3,7.9,0.0,7.0
2315,2025-02-22,24,5.2,-0.6,11.0,0.0,5.0
2316,2025-02-23,15,5.9,0.9,10.8,0.0,0.0
2317,2025-02-24,25,5.0,-0.2,10.2,0.0,0.0
2318,2025-02-25,20,4.4,-2.1,10.8,0.0,0.0
2319,2025-02-26,14,6.1,-1.0,13.3,0.0,0.0
2320,2025-02-27,21,7.8,0.9,14.8,0.0,0.0
2321,2025-02-28,20,2.5,-4.7,9.6,0.0,0.0
2322,2025-03-01,8,5.1,-3.5,13.7,0.0,0.0
2323,2025-03-02,12,5.2,-3.3,13.7,0.0,0.0
2324,2025-03-03,24,-0.9,-3.8,2.1,2.4,0.0
2325,2025-03-04,20,-2.4,-9.3,4.4,0.0,0.0
2326,2025-03-05,20,1.1,-3.3,5.4,0.1,0.0
2327,2025-03-06,18,0.5,-6.5,7.5,0.0,0.0
2328,2025-03-07,11,2.7,-5.2,10.5,0.0,0.0
2329,2025-03-08,10,5.8,-1.0,12.6,0.0,0.0
2330,2025-03-09,5,3.8,-4.5,12.0,0.0,0.0
2331,2025-03-10,27,-1.0,-5.5,3.5,2.3,7.0
2332,2025-03-11,20,0.3,-6.0,6.5,0.0,5.0
2333,2025-03-12,20,0.8,-3.7,5.2,0.0,2.0
2334,2025-03-13,30,-5.8,-9.6,-2.1,0.6,0.0
2335,2025-03-14,12,-8.2,-10.9,-5.5,0.0,0.0
2336,2025-03-15,12,-9.8,-12.3,-7.4,0.4,0.0
2337,2025-03-16,8,-8.4,-10.6,-6.2,0.3,2.0
2338,2025-03-17,13,-2.4,-11.1,6.2,0.0,1.0
2339,2025-03-18,27,-1.2,-5.0,2.6,0.0,0.0
2340,2025-03-19,14,0.9,-6.4,8.2,0.0,0.0
2341,2025-03-20,13,3.2,-3.2,9.7,0.0,0.0
2342,2025-03-21,29,2.4,-5.1,9.9,0.0,0.0
2343,2025-03-22,8,0.4,-5.9,6.6,0.0,0.0
2344,2025-03-23,11,2.0,-5.3,9.2,0.0,0.0
2345,2025-03-24,12,4.6,-2.8,12.0,0.0,0.0
2346,2025-03-25,18,3.2,-5.4,11.9,0.0,0.0
2347,2025-03-26,23,6.1,2.1,10.2,0.7,0.0
2348,2025-03-27,15,-0.4,-4.7,3.9,1.8,0.0
2349,2025-03-28,17,-5.4,-7.1,-3.8,0.4,0.0
2350,2025-03-29,43,-5.6,-7.4,-3.7,5.0,0.0
2351,2025-03-30,17,-3.4,-5.8,-1.0,0.0,3.0
2352,2025-03-31,13,-0.1,-1.9,1.8,0.0,1.0
2353,2025-04-01,32,2.2,-4.8,9.2,6.1,0.0
2354,2025-04-02,34,-2.2,-5.0,0.6,2.2,16.0
2355,2025-04-03,27,-2.7,-6.3,0.9,2.4,13.0
2356,2025-04-04,18,0.1,-8.1,8.4,0.0,9.0
2357,2025-04-05,14,6.7,-3.0,16.4,0.0,4.0
2358,2025-04-06,10,10.7,2.7,18.7,0.0,0.0
2359,2025-04-07,17,9.9,1.6,18.3,0.0,0.0
2360,2025-04-08,17,7.0,0.4,13.7,0.0,0.0
2361,2025-04-09,19,6.5,-0.5,13.5,0.0,0.0
2362,2025-04-10,15,9.3,1.0,17.5,0.0,0.0
2363,2025-04-11,18,9.3,2.2,16.4,0.0,0.0
2364,2025-04-12,17,3.1,-2.1,8.3,0.6,0.0
2365,2025-04-13,10,2.3,-5.2,9.8,0.0,0.0
2366,2025-04-14,12,5.5,-4.7,15.7,0.0,0.0
2367,2025-04-15,17,11.0,3.7,18.3,0.0,0.0
2368,2025-04-16,13,3.0,-0.9,6.8,0.0,0.0
2369,2025-04-17,21,2.0,-3.4,7.4,0.0,0.0
2370,2025-04-18,16,5.2,-6.7,17.1,0.0,0.0
2371,2025-04-19,13,8.4,2.2,14.5,0.7,0.0
2372,2025-04-20,7,2.4,-0.3,5.1,0.0,0.0
2373,2025-04-21,14,1.8,0.1,3.5,6.7,0.0
2374,2025-04-22,44,2.5,-2.7,7.6,0.2,0.0
2375,2025-04-23,13,3.0,-4.6,10.7,0.0,0.0
2376,2025-04-24,14,5.5,-3.8,14.9,0.0,0.0
2377,2025-04-25,22,9.3,0.1,18.5,0.0,0.0
2378,2025-04-26,12,9.4,-0.9,19.8,0.0,0.0
2379,2025-04-27,8,7.2,1.9,12.6,0.4,0.0
2380,2025-04-28,16,8.0,-0.3,16.2,0.0,0.0
2381,2025-04-29,30,10.8,5.4,16.2,1.4,0.0
2382,2025-04-30,27,8.9,3.0,14.7,0.0,0.0
2383,2025-05-01,23,10.0,-0.3,20.2,0.0,0.0
2384,2025-05-02,15,14.2,4.1,24.3,0.4,0.0
2385,2025-05-03,14,16.9,7.1,26.7,0.0,0.0
2386,2025-05-04,11,8.8,3.7,14.0,0.0,0.0
2388,2025-05-06,28,9.1,-1.1,19.2,0.0,0.0
2389,2025-05-07,23,11.4,0.7,22.1,0.0,0.0
2390,2025-05-08,14,11.2,7.0,15.5,0.0,0.0
2391,2025-05-09,20,14.1,6.9,21.3,0.0,0.0
2392,2025-05-10,19,13.0,1.7,24.3,0.0,0.0
2393,2025-05-11,17,13.2,7.8,18.6,0.0,0.0
2394,2025-05-12,23,7.9,4.3,11.5,14.7,0.0
2395,2025-05-13,19,9.9,4.7,15.1,0.4,0.0
2396,2025-05-14,32,10.9,3.8,18.0,5.5,0.0
2397,2025-05-15,24,7.3,3.7,10.9,0.7,0.0
2398,2025-05-16,13,8.3,3.5,13.1,2.1,0.0
2399,2025-05-17,14,9.1,4.2,13.9,3.5,0.0
2400,2025-05-18,18,8.2,4.0,12.3,14.7,0.0
2401,2025-05-19,6,8.8,2.6,15.1,0.1,0.0
2402,2025-05-20,10,9.9,5.7,14.1,1.6,0.0
2404,2025-05-28,2,16.4,6.8,26.0,0.0,0.0
2405,2025-07-02,16,22.5,13.8,31.2,0.0,0.0
2406,2025-07-03,16,16.8,11.9,21.8,0.4,0.0
2407,2025-07-04,13,14.1,8.7,19.4,0.0,0.0
2408,2025-07-05,19,16.1,13.0,19.3,0.0,0.0
2409,2025-07-06,15,15.6,11.3,20.0,0.3,0.0
2410,2025-07-07,29,16.3,8.4,24.2,0.0,0.0
2411,2025-07-08,34,23.2,14.6,31.8,0.0,0.0
2412,2025-07-09,31,19.2,14.2,24.3,0.0,0.0
2413,2025-07-10,14,12.6,8.5,16.7,1.4,0.0
2414,2025-07-11,22,15.8,6.0,25.5,0.0,0.0
2415,2025-07-12,21,21.5,14.5,28.5,0.0,0.0
2416,2025-07-13,26,18.3,12.5,24.0,10.2,0.0
2417,2025-07-14,27,12.3,10.1,14.4,38.8,0.0
2418,2025-07-15,41,13.6,9.2,18.0,0.5,0.0
2419,2025-07-16,23,13.1,6.1,20.2,0.0,0.0
2420,2025-07-17,21,13.4,9.4,17.4,26.5,0.0
2421,2025-07-18,12,13.8,6.6,21.0,18.4,0.0
2422,2025-07-19,16,15.8,10.8,20.7,4.9,0.0
2423,2025-07-20,8,15.2,12.3,18.0,0.4,0.0
2424,2025-07-21,29,14.1,9.5,18.8,5.6,0.0
2425,2025-07-22,19,9.0,7.5,10.5,20.9,0.0
2426,2025-07-23,18,15.6,8.3,22.8,0.0,0.0
2427,2025-07-24,29,19.8,12.8,26.9,0.0,0.0
2428,2025-07-25,24,15.3,12.2,18.5,1.4,0.0
2429,2025-07-26,17,12.4,10.3,14.4,5.0,0.0
2430,2025-07-27,13,13.9,11.6,16.1,4.9,0.0
2431,2025-07-28,16,14.4,11.1,17.6,22.5,0.0
2432,2025-07-29,25,15.4,8.1,22.7,0.0,0.0
2433,2025-07-30,24,18.3,11.8,24.9,0.0,0.0
2434,2025-07-31,18,18.7,11.8,25.5,0.0,0.0
2435,2025-08-01,17,18.9,11.6,26.2,0.0,0.0
2436,2025-08-02,12,20.0,15.2,24.7,0.0,0.0
2437,2025-08-03,10,17.0,14.1,20.0,3.8,0.0
2438,2025-08-04,12,17.3,11.8,22.9,10.4,0.0
2439,2025-08-05,24,16.6,9.5,23.7,0.0,0.0
2440,2025-08-06,22,17.9,11.4,24.5,0.0,0.0
2441,2025-08-07,22,15.6,11.1,20.0,10.3,0.0
2442,2025-08-08,13,14.5,11.1,17.9,3.8,0.0
2443,2025-08-09,12,16.9,11.1,22.7,0.0,0.0
2444,2025-08-10,21,20.9,14.0,27.7,0.0,0.0
2445,2025-08-11,25,18.1,14.6,21.6,0.9,0.0
